Image,Label,SubjectID,Ciba Vision Lens Color,Gender,B_L Lens Used,PupilX,PupilY,PupilR,IrisX,IrisY,IrisR
Cogent Scanner/82/Transparent/20120913123108_L,Transparent,82,Blue,Female,No,211,168,28,215,174,125
Cogent Scanner/82/Transparent/20120913123108_R,Transparent,82,Blue,Female,No,345,161,38,340,164,124
Cogent Scanner/82/Transparent/20120913123112_L,Transparent,82,Blue,Female,No,201,176,29,211,177,126
Cogent Scanner/82/Transparent/20120913123112_R,Transparent,82,Blue,Female,No,356,158,37,350,155,119
Cogent Scanner/83/Colored/20120912164106_L,Colored,83,Hazel,Male,No,314,154,43,325,166,121
Cogent Scanner/83/Colored/20120912164106_R,Colored,83,Hazel,Male,No,320,183,57,319,202,121
Cogent Scanner/83/Colored/20120912164110_L,Colored,83,Hazel,Male,No,337,160,52,346,165,124
Cogent Scanner/83/Colored/20120912164110_R,Colored,83,Hazel,Male,No,341,186,54,338,206,122
Cogent Scanner/83/Colored/20120912164114_L,Colored,83,Hazel,Male,No,356,150,40,365,169,122
Cogent Scanner/83/Colored/20120912164114_R,Colored,83,Hazel,Male,No,361,190,48,361,222,119
Cogent Scanner/83/Colored/20120912164118_L,Colored,83,Hazel,Male,No,309,146,35,323,166,124
Cogent Scanner/83/Colored/20120912164118_R,Colored,83,Hazel,Male,No,308,194,47,303,216,121
Cogent Scanner/83/Colored/20120912164121_L,Colored,83,Hazel,Male,No,343,131,38,348,147,124
Cogent Scanner/83/Colored/20120912164121_R,Colored,83,Hazel,Male,No,339,166,38,335,190,125
Cogent Scanner/83/Colored/20120912164125_L,Colored,83,Hazel,Male,No,304,132,38,308,153,124
Cogent Scanner/83/Colored/20120912164125_R,Colored,83,Hazel,Male,No,304,183,38,300,207,122
Cogent Scanner/83/Normal/20120912153025_L,Normal,83,Hazel,Male,No,301,166,57,303,184,123
Cogent Scanner/83/Normal/20120912153025_R,Normal,83,Hazel,Male,No,413,186,47,408,203,117
Cogent Scanner/83/Normal/20120912153028_L,Normal,83,Hazel,Male,No,288,146,48,299,155,120
Cogent Scanner/83/Normal/20120912153028_R,Normal,83,Hazel,Male,No,411,179,53,405,195,117
Cogent Scanner/83/Normal/20120912153031_L,Normal,83,Hazel,Male,No,284,119,33,290,130,119
Cogent Scanner/83/Normal/20120912153031_R,Normal,83,Hazel,Male,No,374,166,49,368,190,115
Cogent Scanner/83/Normal/20120912153034_L,Normal,83,Hazel,Male,No,322,144,35,327,149,123
Cogent Scanner/83/Normal/20120912153034_R,Normal,83,Hazel,Male,No,428,155,36,419,167,116
Cogent Scanner/83/Normal/20120912153039_L,Normal,83,Hazel,Male,No,320,140,31,330,147,120
Cogent Scanner/83/Normal/20120912153039_R,Normal,83,Hazel,Male,No,423,163,52,419,184,117
Cogent Scanner/83/Transparent/20120912160701_L,Transparent,83,Hazel,Male,No,290,212,58,293,218,129
Cogent Scanner/83/Transparent/20120912160701_R,Transparent,83,Hazel,Male,No,291,211,60,291,207,125
Cogent Scanner/83/Transparent/20120912160704_L,Transparent,83,Hazel,Male,No,260,175,37,270,182,130
Cogent Scanner/83/Transparent/20120912160704_R,Transparent,83,Hazel,Male,No,264,157,39,258,176,131
Cogent Scanner/83/Transparent/20120912160707_L,Transparent,83,Hazel,Male,No,256,174,41,262,181,135
Cogent Scanner/83/Transparent/20120912160707_R,Transparent,83,Hazel,Male,No,234,161,38,225,168,127
Cogent Scanner/83/Transparent/20120912160710_L,Transparent,83,Hazel,Male,No,287,152,34,292,161,128
Cogent Scanner/83/Transparent/20120912160710_R,Transparent,83,Hazel,Male,No,257,178,57,255,190,128
Cogent Scanner/83/Transparent/20120912160714_L,Transparent,83,Hazel,Male,No,303,146,57,307,155,131
Cogent Scanner/83/Transparent/20120912160714_R,Transparent,83,Hazel,Male,No,303,139,61,297,150,128
Cogent Scanner/84/Colored/20120911161548_L,Colored,84,Gray,Female,No,98,255,69,143,268,142
Cogent Scanner/84/Colored/20120911161548_R,Colored,84,Gray,Female,No,428,245,70,425,260,156
Cogent Scanner/84/Colored/20120911161551_L,Colored,84,Gray,Female,No,111,251,68,147,261,147
Cogent Scanner/84/Colored/20120911161552_R,Colored,84,Gray,Female,No,427,250,69,428,260,152
Cogent Scanner/84/Colored/20120911161555_L,Colored,84,Gray,Female,No,108,249,60,143,261,142
Cogent Scanner/84/Colored/20120911161555_R,Colored,84,Gray,Female,No,444,251,64,444,262,153
Cogent Scanner/84/Colored/20120911161558_L,Colored,84,Gray,Female,No,139,242,67,157,250,155
Cogent Scanner/84/Colored/20120911161558_R,Colored,84,Gray,Female,No,482,246,66,472,255,153
Cogent Scanner/84/Colored/20120911161601_L,Colored,84,Gray,Female,No,144,250,71,158,254,155
Cogent Scanner/84/Colored/20120911161601_R,Colored,84,Gray,Female,No,492,245,67,477,249,149
Cogent Scanner/84/Normal/20120911164705_L,Normal,84,Gray,Female,No,197,274,49,204,281,119
Cogent Scanner/84/Normal/20120911164705_R,Normal,84,Gray,Female,No,439,258,47,437,259,121
Cogent Scanner/84/Normal/20120911164710_L,Normal,84,Gray,Female,No,188,196,45,192,210,127
Cogent Scanner/84/Normal/20120911164710_R,Normal,84,Gray,Female,No,454,199,51,447,203,133
Cogent Scanner/84/Normal/20120911164714_L,Normal,84,Gray,Female,No,235,162,40,244,174,128
Cogent Scanner/84/Normal/20120911164714_R,Normal,84,Gray,Female,No,477,180,51,472,181,131
Cogent Scanner/84/Normal/20120911164718_L,Normal,84,Gray,Female,No,247,161,53,253,172,128
Cogent Scanner/84/Normal/20120911164718_R,Normal,84,Gray,Female,No,473,137,33,470,148,130
Cogent Scanner/84/Normal/20120911164729_L,Normal,84,Gray,Female,No,205,194,46,216,200,128
Cogent Scanner/84/Normal/20120911164729_R,Normal,84,Gray,Female,No,451,194,53,449,211,127
Cogent Scanner/84/Transparent/20120911162515_L,Transparent,84,Gray,Female,No,208,226,49,212,241,153
Cogent Scanner/84/Transparent/20120911162516_R,Transparent,84,Gray,Female,No,522,201,49,498,207,142
Cogent Scanner/84/Transparent/20120911162518_L,Transparent,84,Gray,Female,No,221,216,65,232,251,149
Cogent Scanner/84/Transparent/20120911162518_R,Transparent,84,Gray,Female,No,538,199,65,523,214,150
Cogent Scanner/84/Transparent/20120911162520_L,Transparent,84,Gray,Female,No,233,218,77,237,226,154
Cogent Scanner/84/Transparent/20120911162521_R,Transparent,84,Gray,Female,No,522,185,75,496,203,151
Cogent Scanner/84/Transparent/20120911162526_L,Transparent,84,Gray,Female,No,212,228,50,216,238,154
Cogent Scanner/84/Transparent/20120911162527_R,Transparent,84,Gray,Female,No,521,194,54,498,206,147
Cogent Scanner/84/Transparent/20120911162538_L,Transparent,84,Gray,Female,No,197,247,56,207,267,161
Cogent Scanner/84/Transparent/20120911162538_R,Transparent,84,Gray,Female,No,520,207,64,502,214,149
Cogent Scanner/85/Colored/20120919161655_L,Colored,85,Blue,Female,No,270,203,31,281,226,117
Cogent Scanner/85/Colored/20120919161655_R,Colored,85,Blue,Female,No,367,140,25,360,163,117
Cogent Scanner/85/Colored/20120919161659_L,Colored,85,Blue,Female,No,269,175,26,283,186,124
Cogent Scanner/85/Colored/20120919161659_R,Colored,85,Blue,Female,No,477,163,26,470,173,128
Cogent Scanner/85/Colored/20120919161709_L,Colored,85,Blue,Female,No,313,172,37,324,187,124
Cogent Scanner/85/Colored/20120919161709_R,Colored,85,Blue,Female,No,451,167,26,445,172,120
Cogent Scanner/85/Colored/20120919161713_L,Colored,85,Blue,Female,No,320,161,30,326,186,119
Cogent Scanner/85/Colored/20120919161713_R,Colored,85,Blue,Female,No,454,138,36,449,149,119
Cogent Scanner/85/Colored/20120919161718_L,Colored,85,Blue,Female,No,258,189,24,269,215,119
Cogent Scanner/85/Colored/20120919161718_R,Colored,85,Blue,Female,No,445,182,22,435,192,120
Cogent Scanner/85/Normal/20120919152124_L,Normal,85,Blue,Female,No,180,164,23,184,181,112
Cogent Scanner/85/Normal/20120919152124_R,Normal,85,Blue,Female,No,399,155,23,394,167,111
Cogent Scanner/85/Normal/20120919152127_L,Normal,85,Blue,Female,No,217,173,23,222,191,110
Cogent Scanner/85/Normal/20120919152127_R,Normal,85,Blue,Female,No,435,145,27,428,149,113
Cogent Scanner/85/Normal/20120919152130_L,Normal,85,Blue,Female,No,231,164,34,235,182,108
Cogent Scanner/85/Normal/20120919152130_R,Normal,85,Blue,Female,No,449,131,26,444,133,112
Cogent Scanner/85/Normal/20120919152134_L,Normal,85,Blue,Female,No,299,154,24,304,165,106
Cogent Scanner/85/Normal/20120919152134_R,Normal,85,Blue,Female,No,472,143,35,469,143,109
Cogent Scanner/85/Normal/20120919152137_L,Normal,85,Blue,Female,No,234,151,36,237,165,105
Cogent Scanner/85/Normal/20120919152137_R,Normal,85,Blue,Female,No,428,158,34,425,172,105
Cogent Scanner/85/Normal/20120919152140_L,Normal,85,Blue,Female,No,228,140,34,231,161,103
Cogent Scanner/85/Normal/20120919152140_R,Normal,85,Blue,Female,No,415,145,34,413,145,108
Cogent Scanner/85/Transparent/20120919163140_L,Transparent,85,Blue,Female,No,300,252,25,306,268,111
Cogent Scanner/85/Transparent/20120919163140_R,Transparent,85,Blue,Female,No,433,197,37,425,204,113
Cogent Scanner/85/Transparent/20120919163142_L,Transparent,85,Blue,Female,No,280,212,33,280,219,106
Cogent Scanner/85/Transparent/20120919163142_R,Transparent,85,Blue,Female,No,439,166,23,434,174,116
Cogent Scanner/85/Transparent/20120919163146_L,Transparent,85,Blue,Female,No,289,187,32,293,203,110
Cogent Scanner/85/Transparent/20120919163146_R,Transparent,85,Blue,Female,No,474,146,24,468,147,110
Cogent Scanner/85/Transparent/20120919163150_L,Transparent,85,Blue,Female,No,273,181,26,281,188,112
Cogent Scanner/85/Transparent/20120919163150_R,Transparent,85,Blue,Female,No,435,154,22,429,163,109
Cogent Scanner/85/Transparent/20120919163153_L,Transparent,85,Blue,Female,No,295,160,36,301,168,115
Cogent Scanner/85/Transparent/20120919163153_R,Transparent,85,Blue,Female,No,484,151,36,479,149,114
Cogent Scanner/85/Transparent/20120919163158_L,Transparent,85,Blue,Female,No,288,197,24,290,198,114
Cogent Scanner/85/Transparent/20120919163158_R,Transparent,85,Blue,Female,No,435,159,37,433,167,112
Cogent Scanner/86/Colored/20120920154538_L,Colored,86,Green,Female,No,422,169,34,431,191,109
Cogent Scanner/86/Colored/20120920154538_R,Colored,86,Green,Female,No,254,176,33,248,189,113
Cogent Scanner/86/Colored/20120920154543_L,Colored,86,Green,Female,No,411,159,36,418,178,114
Cogent Scanner/86/Colored/20120920154543_R,Colored,86,Green,Female,No,234,161,39,230,174,113
Cogent Scanner/86/Colored/20120920154547_L,Colored,86,Green,Female,No,395,151,40,405,171,112
Cogent Scanner/86/Colored/20120920154547_R,Colored,86,Green,Female,No,230,156,39,223,176,114
Cogent Scanner/86/Colored/20120920154550_L,Colored,86,Green,Female,No,398,158,31,407,177,114
Cogent Scanner/86/Colored/20120920154550_R,Colored,86,Green,Female,No,235,161,35,228,173,113
Cogent Scanner/86/Colored/20120920154553_L,Colored,86,Green,Female,No,409,157,43,418,180,112
Cogent Scanner/86/Colored/20120920154553_R,Colored,86,Green,Female,No,248,143,31,242,155,111
Cogent Scanner/86/Colored/20120920154556_L,Colored,86,Green,Female,No,401,149,36,407,162,112
Cogent Scanner/86/Colored/20120920154556_R,Colored,86,Green,Female,No,238,145,32,231,163,114
Cogent Scanner/86/Normal/20120920151315_L,Normal,86,Green,Female,No,401,140,32,407,157,109
Cogent Scanner/86/Normal/20120920151315_R,Normal,86,Green,Female,No,250,134,30,245,144,106
Cogent Scanner/86/Normal/20120920151318_L,Normal,86,Green,Female,No,380,154,31,387,155,113
Cogent Scanner/86/Normal/20120920151318_R,Normal,86,Green,Female,No,206,123,36,198,135,117
Cogent Scanner/86/Normal/20120920151322_L,Normal,86,Green,Female,No,395,136,36,401,154,114
Cogent Scanner/86/Normal/20120920151322_R,Normal,86,Green,Female,No,225,115,33,221,127,116
Cogent Scanner/86/Normal/20120920151325_L,Normal,86,Green,Female,No,416,148,39,424,164,111
Cogent Scanner/86/Normal/20120920151325_R,Normal,86,Green,Female,No,241,123,36,240,127,115
Cogent Scanner/86/Normal/20120920151328_L,Normal,86,Green,Female,No,397,132,33,403,154,115
Cogent Scanner/86/Normal/20120920151328_R,Normal,86,Green,Female,No,237,106,37,232,116,113
Cogent Scanner/86/Transparent/20120920152335_L,Transparent,86,Green,Female,No,374,175,21,374,184,67
Cogent Scanner/86/Transparent/20120920152335_R,Transparent,86,Green,Female,No,273,192,18,273,193,80
Cogent Scanner/86/Transparent/20120920152347_L,Transparent,86,Green,Female,No,357,165,37,360,182,109
Cogent Scanner/86/Transparent/20120920152347_R,Transparent,86,Green,Female,No,198,167,39,198,171,113
Cogent Scanner/86/Transparent/20120920152351_L,Transparent,86,Green,Female,No,402,167,37,405,189,109
Cogent Scanner/86/Transparent/20120920152351_R,Transparent,86,Green,Female,No,231,166,30,225,179,112
Cogent Scanner/86/Transparent/20120920152359_L,Transparent,86,Green,Female,No,407,172,28,414,192,108
Cogent Scanner/86/Transparent/20120920152359_R,Transparent,86,Green,Female,No,243,138,28,240,143,109
Cogent Scanner/86/Transparent/20120920152402_L,Transparent,86,Green,Female,No,423,168,38,427,183,107
Cogent Scanner/86/Transparent/20120920152402_R,Transparent,86,Green,Female,No,261,143,36,257,137,110
Cogent Scanner/87/Colored/20120919160150_L,Colored,87,Green,Female,No,221,164,38,237,177,131
Cogent Scanner/87/Colored/20120919160150_R,Colored,87,Green,Female,No,434,161,50,422,177,132
Cogent Scanner/87/Colored/20120919160153_L,Colored,87,Green,Female,No,236,166,31,246,190,131
Cogent Scanner/87/Colored/20120919160153_R,Colored,87,Green,Female,No,436,161,40,430,178,134
Cogent Scanner/87/Colored/20120919160201_L,Colored,87,Green,Female,No,238,192,33,246,202,118
Cogent Scanner/87/Colored/20120919160201_R,Colored,87,Green,Female,No,419,201,50,411,214,117
Cogent Scanner/87/Colored/20120919160205_L,Colored,87,Green,Female,No,238,201,31,245,207,117
Cogent Scanner/87/Colored/20120919160205_R,Colored,87,Green,Female,No,401,212,45,397,230,119
Cogent Scanner/87/Colored/20120919160208_L,Colored,87,Green,Female,No,239,204,37,246,222,115
Cogent Scanner/87/Colored/20120919160208_R,Colored,87,Green,Female,No,409,212,36,403,224,122
Cogent Scanner/87/Normal/20120919153103_L,Normal,87,Green,Female,No,148,249,51,155,259,139
Cogent Scanner/87/Normal/20120919153103_R,Normal,87,Green,Female,No,398,215,48,392,234,140
Cogent Scanner/87/Normal/20120919153114_L,Normal,87,Green,Female,No,295,234,45,304,249,122
Cogent Scanner/87/Normal/20120919153114_R,Normal,87,Green,Female,No,470,213,39,463,225,121
Cogent Scanner/87/Normal/20120919153120_L,Normal,87,Green,Female,No,260,209,37,271,222,110
Cogent Scanner/87/Normal/20120919153120_R,Normal,87,Green,Female,No,443,202,48,437,219,112
Cogent Scanner/87/Normal/20120919153122_L,Normal,87,Green,Female,No,250,242,40,253,267,112
Cogent Scanner/87/Normal/20120919153122_R,Normal,87,Green,Female,No,421,229,47,414,245,117
Cogent Scanner/87/Normal/20120919153125_L,Normal,87,Green,Female,No,249,255,46,254,267,114
Cogent Scanner/87/Normal/20120919153125_R,Normal,87,Green,Female,No,428,242,48,421,249,110
Cogent Scanner/87/Transparent/20120919154312_L,Transparent,87,Green,Female,No,173,227,33,182,246,116
Cogent Scanner/87/Transparent/20120919154312_R,Transparent,87,Green,Female,No,369,220,35,362,230,111
Cogent Scanner/87/Transparent/20120919154315_L,Transparent,87,Green,Female,No,188,241,39,194,253,114
Cogent Scanner/87/Transparent/20120919154315_R,Transparent,87,Green,Female,No,385,247,37,381,255,109
Cogent Scanner/87/Transparent/20120919154321_L,Transparent,87,Green,Female,No,257,212,46,268,225,106
Cogent Scanner/87/Transparent/20120919154321_R,Transparent,87,Green,Female,No,425,227,44,417,232,110
Cogent Scanner/87/Transparent/20120919154325_L,Transparent,87,Green,Female,No,228,213,44,235,227,112
Cogent Scanner/87/Transparent/20120919154325_R,Transparent,87,Green,Female,No,430,235,37,427,238,108
Cogent Scanner/87/Transparent/20120919154330_L,Transparent,87,Green,Female,No,240,187,38,249,210,114
Cogent Scanner/87/Transparent/20120919154330_R,Transparent,87,Green,Female,No,424,211,51,414,226,111
Cogent Scanner/87/Transparent/20120919154340_L,Transparent,87,Green,Female,No,247,179,32,253,192,106
Cogent Scanner/87/Transparent/20120919154340_R,Transparent,87,Green,Female,No,450,189,41,445,200,104
Cogent Scanner/88/Colored/20120919162358_L,Colored,88,Gray,Female,No,257,198,33,263,212,100
Cogent Scanner/88/Colored/20120919162358_R,Colored,88,Gray,Female,No,412,256,43,405,284,101
Cogent Scanner/88/Colored/20120919162402_L,Colored,88,Gray,Female,No,259,164,31,266,176,107
Cogent Scanner/88/Colored/20120919162402_R,Colored,88,Gray,Female,No,412,209,37,404,230,102
Cogent Scanner/88/Colored/20120919162407_L,Colored,88,Gray,Female,No,269,175,31,274,196,110
Cogent Scanner/88/Colored/20120919162407_R,Colored,88,Gray,Female,No,428,224,42,421,241,102
Cogent Scanner/88/Colored/20120919162410_L,Colored,88,Gray,Female,No,285,189,36,287,200,107
Cogent Scanner/88/Colored/20120919162410_R,Colored,88,Gray,Female,No,447,230,43,442,244,104
Cogent Scanner/88/Colored/20120919162414_L,Colored,88,Gray,Female,No,289,203,33,297,223,112
Cogent Scanner/88/Colored/20120919162414_R,Colored,88,Gray,Female,No,408,245,41,399,262,102
Cogent Scanner/88/Colored/20120919162417_L,Colored,88,Gray,Female,No,252,186,33,259,195,109
Cogent Scanner/88/Colored/20120919162417_R,Colored,88,Gray,Female,No,412,236,36,404,245,106
Cogent Scanner/88/Colored/20120919162420_L,Colored,88,Gray,Female,No,279,180,34,286,190,108
Cogent Scanner/88/Colored/20120919162420_R,Colored,88,Gray,Female,No,439,228,30,435,247,103
Cogent Scanner/88/Normal/20120919154557_L,Normal,88,Gray,Female,No,168,155,46,175,166,135
Cogent Scanner/88/Normal/20120919154557_R,Normal,88,Gray,Female,No,448,214,48,440,249,139
Cogent Scanner/88/Normal/20120919154600_L,Normal,88,Gray,Female,No,152,153,57,158,167,134
Cogent Scanner/88/Normal/20120919154600_R,Normal,88,Gray,Female,No,358,208,62,353,228,134
Cogent Scanner/88/Normal/20120919154605_L,Normal,88,Gray,Female,No,188,196,39,193,197,129
Cogent Scanner/88/Normal/20120919154605_R,Normal,88,Gray,Female,No,389,242,43,391,261,122
Cogent Scanner/88/Normal/20120919154609_L,Normal,88,Gray,Female,No,139,182,52,141,199,125
Cogent Scanner/88/Normal/20120919154609_R,Normal,88,Gray,Female,No,336,233,40,333,248,125
Cogent Scanner/88/Normal/20120919154631_L,Normal,88,Gray,Female,No,225,161,48,232,180,125
Cogent Scanner/88/Normal/20120919154631_R,Normal,88,Gray,Female,No,397,217,49,390,233,118
Cogent Scanner/88/Normal/20120919154636_L,Normal,88,Gray,Female,No,244,151,41,250,161,122
Cogent Scanner/88/Normal/20120919154636_R,Normal,88,Gray,Female,No,437,188,57,428,214,122
Cogent Scanner/88/Normal/20120919154642_L,Normal,88,Gray,Female,No,257,148,61,260,164,129
Cogent Scanner/88/Normal/20120919154642_R,Normal,88,Gray,Female,No,447,203,61,444,222,126
Cogent Scanner/88/Transparent/20120919155622_L,Transparent,88,Gray,Female,No,174,167,67,180,182,141
Cogent Scanner/88/Transparent/20120919155622_R,Transparent,88,Gray,Female,No,412,225,51,407,238,136
Cogent Scanner/88/Transparent/20120919155625_L,Transparent,88,Gray,Female,No,207,195,44,210,211,126
Cogent Scanner/88/Transparent/20120919155625_R,Transparent,88,Gray,Female,No,386,254,55,381,266,127
Cogent Scanner/88/Transparent/20120919155628_L,Transparent,88,Gray,Female,No,218,196,42,226,219,125
Cogent Scanner/88/Transparent/20120919155628_R,Transparent,88,Gray,Female,No,399,255,52,394,289,124
Cogent Scanner/88/Transparent/20120919155631_L,Transparent,88,Gray,Female,No,234,210,51,236,220,129
Cogent Scanner/88/Transparent/20120919155631_R,Transparent,88,Gray,Female,No,411,269,56,405,292,131
Cogent Scanner/88/Transparent/20120919155634_L,Transparent,88,Gray,Female,No,261,159,39,261,178,125
Cogent Scanner/88/Transparent/20120919155634_R,Transparent,88,Gray,Female,No,432,185,46,430,204,122
Cogent Scanner/88/Transparent/20120919155637_L,Transparent,88,Gray,Female,No,269,181,49,272,187,125
Cogent Scanner/88/Transparent/20120919155637_R,Transparent,88,Gray,Female,No,438,235,49,433,252,125
Cogent Scanner/89/Colored/20120913154824_L,Colored,89,Hazel,Female,No,265,142,27,276,152,113
Cogent Scanner/89/Colored/20120913154824_R,Colored,89,Hazel,Female,No,411,182,27,405,197,112
Cogent Scanner/89/Colored/20120913154828_L,Colored,89,Hazel,Female,No,268,143,26,280,156,109
Cogent Scanner/89/Colored/20120913154828_R,Colored,89,Hazel,Female,No,414,173,24,408,202,109
Cogent Scanner/89/Colored/20120913154831_L,Colored,89,Hazel,Female,No,276,132,24,282,151,108
Cogent Scanner/89/Colored/20120913154831_R,Colored,89,Hazel,Female,No,414,166,27,407,173,110
Cogent Scanner/89/Colored/20120913154841_L,Colored,89,Hazel,Female,No,272,127,23,283,141,105
Cogent Scanner/89/Colored/20120913154841_R,Colored,89,Hazel,Female,No,408,157,19,403,176,102
Cogent Scanner/89/Colored/20120913154846_L,Colored,89,Hazel,Female,No,280,126,24,285,140,102
Cogent Scanner/89/Colored/20120913154846_R,Colored,89,Hazel,Female,No,412,152,23,405,169,105
Cogent Scanner/89/Normal/20120913141528_L,Normal,89,Hazel,Female,No,223,92,34,233,136,135
Cogent Scanner/89/Normal/20120913141529_R,Normal,89,Hazel,Female,No,386,122,38,382,142,135
Cogent Scanner/89/Normal/20120913141532_L,Normal,89,Hazel,Female,No,240,93,44,248,134,133
Cogent Scanner/89/Normal/20120913141532_R,Normal,89,Hazel,Female,No,388,118,42,382,135,135
Cogent Scanner/89/Normal/20120913141537_L,Normal,89,Hazel,Female,No,216,105,35,224,131,128
Cogent Scanner/89/Normal/20120913141537_R,Normal,89,Hazel,Female,No,338,116,30,331,135,132
Cogent Scanner/89/Normal/20120913141542_L,Normal,89,Hazel,Female,No,220,130,33,230,133,129
Cogent Scanner/89/Normal/20120913141542_R,Normal,89,Hazel,Female,No,356,129,23,353,140,131
Cogent Scanner/89/Normal/20120913141547_L,Normal,89,Hazel,Female,No,221,103,37,228,132,131
Cogent Scanner/89/Normal/20120913141547_R,Normal,89,Hazel,Female,No,346,129,40,339,141,130
Cogent Scanner/89/Transparent/20120913145704_L,Transparent,89,Hazel,Female,No,237,139,26,245,151,112
Cogent Scanner/89/Transparent/20120913145704_R,Transparent,89,Hazel,Female,No,204,261,29,201,279,114
Cogent Scanner/89/Transparent/20120913145714_L,Transparent,89,Hazel,Female,No,255,104,27,263,118,110
Cogent Scanner/89/Transparent/20120913145714_R,Transparent,89,Hazel,Female,No,270,150,26,265,166,114
Cogent Scanner/89/Transparent/20120913145743_L,Transparent,89,Hazel,Female,No,240,184,25,246,198,116
Cogent Scanner/89/Transparent/20120913145743_R,Transparent,89,Hazel,Female,No,268,156,30,261,167,118
Cogent Scanner/89/Transparent/20120913145746_L,Transparent,89,Hazel,Female,No,257,212,25,268,221,108
Cogent Scanner/89/Transparent/20120913145746_R,Transparent,89,Hazel,Female,No,279,186,23,273,202,111
Cogent Scanner/89/Transparent/20120913145750_L,Transparent,89,Hazel,Female,No,284,161,24,295,176,107
Cogent Scanner/89/Transparent/20120913145750_R,Transparent,89,Hazel,Female,No,305,163,23,298,171,112
Cogent Scanner/90/Colored/20120913154303_L,Colored,90,Green,Male,No,352,188,41,359,199,127
Cogent Scanner/90/Colored/20120913154303_R,Colored,90,Green,Male,No,279,214,55,274,220,128
Cogent Scanner/90/Colored/20120913154307_L,Colored,90,Green,Male,No,337,172,36,351,180,127
Cogent Scanner/90/Colored/20120913154307_R,Colored,90,Green,Male,No,270,199,45,259,208,128
Cogent Scanner/90/Colored/20120913154311_L,Colored,90,Green,Male,No,328,155,34,336,164,129
Cogent Scanner/90/Colored/20120913154311_R,Colored,90,Green,Male,No,262,181,46,261,189,129
Cogent Scanner/90/Colored/20120913154315_L,Colored,90,Green,Male,No,327,142,35,335,152,132
Cogent Scanner/90/Colored/20120913154315_R,Colored,90,Green,Male,No,260,174,57,257,181,131
Cogent Scanner/90/Colored/20120913154320_L,Colored,90,Green,Male,No,327,126,37,335,142,128
Cogent Scanner/90/Colored/20120913154320_R,Colored,90,Green,Male,No,254,156,37,248,164,134
Cogent Scanner/90/Colored/20120913154323_L,Colored,90,Green,Male,No,321,132,38,332,145,124
Cogent Scanner/90/Colored/20120913154323_R,Colored,90,Green,Male,No,244,167,37,239,175,129
Cogent Scanner/90/Normal/20120913153230_L,Normal,90,Green,Male,No,320,218,41,326,224,125
Cogent Scanner/90/Normal/20120913153230_R,Normal,90,Green,Male,No,280,229,51,282,234,125
Cogent Scanner/90/Normal/20120913153236_L,Normal,90,Green,Male,No,363,235,55,367,250,125
Cogent Scanner/90/Normal/20120913153236_R,Normal,90,Green,Male,No,274,196,43,272,198,132
Cogent Scanner/90/Normal/20120913153239_L,Normal,90,Green,Male,No,340,218,59,343,229,126
Cogent Scanner/90/Normal/20120913153239_R,Normal,90,Green,Male,No,235,178,40,232,196,129
Cogent Scanner/90/Normal/20120913153243_L,Normal,90,Green,Male,No,356,178,59,358,189,128
Cogent Scanner/90/Normal/20120913153243_R,Normal,90,Green,Male,No,248,160,44,240,178,138
Cogent Scanner/90/Normal/20120913153246_L,Normal,90,Green,Male,No,349,165,41,354,175,125
Cogent Scanner/90/Normal/20120913153246_R,Normal,90,Green,Male,No,243,146,55,240,163,134
Cogent Scanner/90/Transparent/20120913152212_L,Transparent,90,Green,Male,No,359,200,41,362,212,133
Cogent Scanner/90/Transparent/20120913152212_R,Transparent,90,Green,Male,No,325,159,67,321,175,129
Cogent Scanner/90/Transparent/20120913152215_L,Transparent,90,Green,Male,No,372,176,40,381,174,110
Cogent Scanner/90/Transparent/20120913152215_R,Transparent,90,Green,Male,No,282,210,52,278,214,110
Cogent Scanner/90/Transparent/20120913152219_L,Transparent,90,Green,Male,No,382,138,49,384,151,113
Cogent Scanner/90/Transparent/20120913152219_R,Transparent,90,Green,Male,No,276,160,50,276,164,114
Cogent Scanner/90/Transparent/20120913152223_L,Transparent,90,Green,Male,No,403,118,31,409,124,109
Cogent Scanner/90/Transparent/20120913152223_R,Transparent,90,Green,Male,No,291,146,34,286,158,115
Cogent Scanner/90/Transparent/20120913152228_L,Transparent,90,Green,Male,No,386,154,42,392,171,111
Cogent Scanner/90/Transparent/20120913152228_R,Transparent,90,Green,Male,No,272,172,35,267,184,114
Cogent Scanner/90/Transparent/20120913152233_L,Transparent,90,Green,Male,No,394,125,37,398,140,114
Cogent Scanner/90/Transparent/20120913152233_R,Transparent,90,Green,Male,No,276,152,33,271,173,114
Cogent Scanner/91/Colored/20120912144943_L,Colored,91,Gray,Male,No,199,226,38,210,235,127
Cogent Scanner/91/Colored/20120912144943_R,Colored,91,Gray,Male,No,349,229,35,343,237,134
Cogent Scanner/91/Colored/20120912144948_L,Colored,91,Gray,Male,No,219,192,27,234,206,109
Cogent Scanner/91/Colored/20120912144948_R,Colored,91,Gray,Male,No,322,201,25,315,213,107
Cogent Scanner/91/Colored/20120912144951_L,Colored,91,Gray,Male,No,202,169,30,211,183,105
Cogent Scanner/91/Colored/20120912144951_R,Colored,91,Gray,Male,No,309,214,24,304,231,107
Cogent Scanner/91/Colored/20120912144955_L,Colored,91,Gray,Male,No,200,183,32,211,204,103
