Image,Label,SubjectID,Ciba Vision Lens Color,Gender,B_L Lens Used,PupilX,PupilY,PupilR,IrisX,IrisY,IrisR
Cogent Scanner/32/Normal/20120912150607_L,Normal,32,Green,Male,No,269,130,40,280,154,144
Cogent Scanner/32/Normal/20120912150607_R,Normal,32,Green,Male,No,396,182,62,390,203,141
Cogent Scanner/32/Normal/20120912150610_L,Normal,32,Green,Male,No,260,132,39,271,157,146
Cogent Scanner/32/Normal/20120912150610_R,Normal,32,Green,Male,No,391,182,58,384,202,149
Cogent Scanner/32/Normal/20120912150614_L,Normal,32,Green,Male,No,266,120,42,275,148,146
Cogent Scanner/32/Normal/20120912150614_R,Normal,32,Green,Male,No,389,174,53,383,188,145
Cogent Scanner/32/Transparent/20120912152545_L,Transparent,32,Green,Male,No,276,243,42,279,258,146
Cogent Scanner/32/Transparent/20120912152545_R,Transparent,32,Green,Male,No,413,242,44,409,249,143
Cogent Scanner/32/Transparent/20120912152549_L,Transparent,32,Green,Male,No,285,256,51,286,254,153
Cogent Scanner/32/Transparent/20120912152549_R,Transparent,32,Green,Male,No,408,236,48,402,241,141
Cogent Scanner/32/Transparent/20120912152553_L,Transparent,32,Green,Male,No,281,251,38,281,260,148
Cogent Scanner/32/Transparent/20120912152553_R,Transparent,32,Green,Male,No,408,229,55,406,233,142
Cogent Scanner/32/Transparent/20120912152556_L,Transparent,32,Green,Male,No,279,250,49,279,261,151
Cogent Scanner/32/Transparent/20120912152556_R,Transparent,32,Green,Male,No,406,228,55,402,230,135
Cogent Scanner/32/Transparent/20120912152602_L,Transparent,32,Green,Male,No,182,241,45,190,253,139
Cogent Scanner/32/Transparent/20120912152602_R,Transparent,32,Green,Male,No,316,208,51,308,208,146
Cogent Scanner/32/Transparent/20120912152605_L,Transparent,32,Green,Male,No,200,135,36,205,149,114
Cogent Scanner/32/Transparent/20120912152605_R,Transparent,32,Green,Male,No,249,142,39,247,153,115
Cogent Scanner/33/Colored/20120912160157_L,Colored,33,Gray,Male,No,270,196,50,276,201,129
Cogent Scanner/33/Colored/20120912160157_R,Colored,33,Gray,Male,No,244,171,38,237,173,131
Cogent Scanner/33/Colored/20120912160201_L,Colored,33,Gray,Male,No,337,205,47,341,220,128
Cogent Scanner/33/Colored/20120912160201_R,Colored,33,Gray,Male,No,315,188,48,308,194,126
Cogent Scanner/33/Colored/20120912160205_L,Colored,33,Gray,Male,No,258,215,48,263,229,126
Cogent Scanner/33/Colored/20120912160205_R,Colored,33,Gray,Male,No,240,193,52,232,200,128
Cogent Scanner/33/Colored/20120912160210_L,Colored,33,Gray,Male,No,336,199,33,345,212,124
Cogent Scanner/33/Colored/20120912160210_R,Colored,33,Gray,Male,No,317,181,35,310,194,120
Cogent Scanner/33/Colored/20120912160214_L,Colored,33,Gray,Male,No,341,186,46,348,198,119
Cogent Scanner/33/Colored/20120912160214_R,Colored,33,Gray,Male,No,316,181,45,311,191,119
Cogent Scanner/33/Normal/20120912150055_L,Normal,33,Gray,Male,No,322,214,36,326,223,115
Cogent Scanner/33/Normal/20120912150055_R,Normal,33,Gray,Male,No,394,169,26,392,180,115
Cogent Scanner/33/Normal/20120912150058_L,Normal,33,Gray,Male,No,326,199,33,326,202,115
Cogent Scanner/33/Normal/20120912150058_R,Normal,33,Gray,Male,No,416,165,31,411,166,111
Cogent Scanner/33/Normal/20120912150102_L,Normal,33,Gray,Male,No,286,185,35,288,190,115
Cogent Scanner/33/Normal/20120912150102_R,Normal,33,Gray,Male,No,373,157,29,370,163,114
Cogent Scanner/33/Normal/20120912150105_L,Normal,33,Gray,Male,No,229,177,38,231,180,107
Cogent Scanner/33/Normal/20120912150105_R,Normal,33,Gray,Male,No,322,145,37,321,151,109
Cogent Scanner/33/Normal/20120912150109_L,Normal,33,Gray,Male,No,237,164,31,239,171,105
Cogent Scanner/33/Normal/20120912150109_R,Normal,33,Gray,Male,No,315,132,28,310,135,107
Cogent Scanner/33/Normal/20120912150113_L,Normal,33,Gray,Male,No,218,188,28,224,200,106
Cogent Scanner/33/Normal/20120912150113_R,Normal,33,Gray,Male,No,309,140,38,306,148,106
Cogent Scanner/33/Transparent/20120912162327_L,Transparent,33,Gray,Male,No,325,149,35,331,167,132
Cogent Scanner/33/Transparent/20120912162327_R,Transparent,33,Gray,Male,No,301,154,35,301,166,128
Cogent Scanner/33/Transparent/20120912162331_L,Transparent,33,Gray,Male,No,347,217,39,350,223,120
Cogent Scanner/33/Transparent/20120912162331_R,Transparent,33,Gray,Male,No,320,218,46,318,218,120
Cogent Scanner/33/Transparent/20120912162335_L,Transparent,33,Gray,Male,No,293,229,31,297,236,117
Cogent Scanner/33/Transparent/20120912162335_R,Transparent,33,Gray,Male,No,260,218,33,255,229,118
Cogent Scanner/33/Transparent/20120912162339_L,Transparent,33,Gray,Male,No,294,225,30,297,230,122
Cogent Scanner/33/Transparent/20120912162339_R,Transparent,33,Gray,Male,No,267,203,30,264,210,122
Cogent Scanner/33/Transparent/20120912162343_L,Transparent,33,Gray,Male,No,302,212,32,308,217,118
Cogent Scanner/33/Transparent/20120912162343_R,Transparent,33,Gray,Male,No,267,194,34,264,201,121
Cogent Scanner/34/Colored/20120920184318_L,Colored,34,Gray,Male,No,391,163,52,391,179,136
Cogent Scanner/34/Colored/20120920184318_R,Colored,34,Gray,Male,No,413,187,36,413,202,129
Cogent Scanner/34/Colored/20120920184321_L,Colored,34,Gray,Male,No,404,232,40,403,254,134
Cogent Scanner/34/Colored/20120920184321_R,Colored,34,Gray,Male,No,450,217,40,448,237,129
Cogent Scanner/34/Colored/20120920184323_L,Colored,34,Gray,Male,No,407,239,38,406,248,132
Cogent Scanner/34/Colored/20120920184323_R,Colored,34,Gray,Male,No,446,224,39,444,247,128
Cogent Scanner/34/Colored/20120920184327_L,Colored,34,Gray,Male,No,378,218,48,377,248,133
Cogent Scanner/34/Colored/20120920184327_R,Colored,34,Gray,Male,No,417,224,48,416,239,130
Cogent Scanner/34/Colored/20120920184329_L,Colored,34,Gray,Male,No,398,221,49,396,242,137
Cogent Scanner/34/Colored/20120920184329_R,Colored,34,Gray,Male,No,430,222,50,433,246,131
Cogent Scanner/34/Colored/20120920184333_L,Colored,34,Gray,Male,No,405,199,36,407,221,135
Cogent Scanner/34/Colored/20120920184333_R,Colored,34,Gray,Male,No,429,212,42,429,233,131
Cogent Scanner/34/Normal/20120920152449_L,Normal,34,Gray,Male,No,305,182,46,305,188,122
Cogent Scanner/34/Normal/20120920152449_R,Normal,34,Gray,Male,No,366,161,39,362,171,116
Cogent Scanner/34/Normal/20120920152453_L,Normal,34,Gray,Male,No,352,232,30,350,235,110
Cogent Scanner/34/Normal/20120920152453_R,Normal,34,Gray,Male,No,383,213,31,380,224,107
Cogent Scanner/34/Normal/20120920152456_L,Normal,34,Gray,Male,No,350,210,42,353,224,112
Cogent Scanner/34/Normal/20120920152456_R,Normal,34,Gray,Male,No,383,196,34,381,203,109
Cogent Scanner/34/Normal/20120920152459_L,Normal,34,Gray,Male,No,340,198,31,341,204,112
Cogent Scanner/34/Normal/20120920152459_R,Normal,34,Gray,Male,No,368,192,32,366,196,111
Cogent Scanner/34/Normal/20120920152502_L,Normal,34,Gray,Male,No,329,158,43,330,163,113
Cogent Scanner/34/Normal/20120920152502_R,Normal,34,Gray,Male,No,340,166,34,339,169,112
Cogent Scanner/34/Transparent/20120920175942_L,Transparent,34,Gray,Male,No,388,212,27,393,221,99
Cogent Scanner/34/Transparent/20120920175942_R,Transparent,34,Gray,Male,No,260,213,30,260,217,102
Cogent Scanner/34/Transparent/20120920175946_L,Transparent,34,Gray,Male,No,381,224,33,383,233,115
Cogent Scanner/34/Transparent/20120920175946_R,Transparent,34,Gray,Male,No,426,224,33,423,236,114
Cogent Scanner/34/Transparent/20120920175948_L,Transparent,34,Gray,Male,No,358,207,40,360,218,109
Cogent Scanner/34/Transparent/20120920175948_R,Transparent,34,Gray,Male,No,415,202,32,410,210,107
Cogent Scanner/34/Transparent/20120920175950_L,Transparent,34,Gray,Male,No,401,213,28,402,218,105
Cogent Scanner/34/Transparent/20120920175950_R,Transparent,34,Gray,Male,No,428,203,29,424,213,104
Cogent Scanner/34/Transparent/20120920175956_L,Transparent,34,Gray,Male,No,408,196,33,412,205,113
Cogent Scanner/34/Transparent/20120920175956_R,Transparent,34,Gray,Male,No,440,197,34,435,208,109
Cogent Scanner/34/Transparent/20120920175958_L,Transparent,34,Gray,Male,No,416,215,33,419,229,112
Cogent Scanner/34/Transparent/20120920175958_R,Transparent,34,Gray,Male,No,448,204,33,446,206,110
Cogent Scanner/34/Transparent/20120920180001_L,Transparent,34,Gray,Male,No,404,199,31,409,211,108
Cogent Scanner/34/Transparent/20120920180001_R,Transparent,34,Gray,Male,No,427,199,31,422,207,111
Cogent Scanner/35/Colored/20120913164220_L,Colored,35,Gray,Male,No,250,217,46,260,230,126
Cogent Scanner/35/Colored/20120913164220_R,Colored,35,Gray,Male,No,383,198,45,377,219,125
Cogent Scanner/35/Colored/20120913164223_L,Colored,35,Gray,Male,No,184,179,45,195,184,127
Cogent Scanner/35/Colored/20120913164223_R,Colored,35,Gray,Male,No,308,164,52,306,171,129
Cogent Scanner/35/Colored/20120913164227_L,Colored,35,Gray,Male,No,161,168,40,168,182,134
Cogent Scanner/35/Colored/20120913164227_R,Colored,35,Gray,Male,No,295,150,58,297,154,131
Cogent Scanner/35/Colored/20120913164235_L,Colored,35,Gray,Male,No,174,172,39,180,179,133
Cogent Scanner/35/Colored/20120913164235_R,Colored,35,Gray,Male,No,294,155,47,287,162,135
Cogent Scanner/35/Colored/20120913164237_L,Colored,35,Gray,Male,No,166,173,52,171,185,130
Cogent Scanner/35/Colored/20120913164237_R,Colored,35,Gray,Male,No,289,149,53,288,163,133
Cogent Scanner/35/Normal/20120913142437_L,Normal,35,Gray,Male,No,259,169,44,267,179,126
Cogent Scanner/35/Normal/20120913142437_R,Normal,35,Gray,Male,No,347,165,41,342,198,129
Cogent Scanner/35/Normal/20120913142441_L,Normal,35,Gray,Male,No,257,182,47,266,198,119
Cogent Scanner/35/Normal/20120913142441_R,Normal,35,Gray,Male,No,340,177,48,333,204,122
Cogent Scanner/35/Normal/20120913142445_L,Normal,35,Gray,Male,No,278,160,51,285,173,125
Cogent Scanner/35/Normal/20120913142445_R,Normal,35,Gray,Male,No,359,145,42,352,173,129
Cogent Scanner/35/Normal/20120913142448_L,Normal,35,Gray,Male,No,288,144,36,296,169,122
Cogent Scanner/35/Normal/20120913142448_R,Normal,35,Gray,Male,No,366,133,35,360,158,127
Cogent Scanner/35/Normal/20120913142453_L,Normal,35,Gray,Male,No,291,133,52,296,144,124
Cogent Scanner/35/Normal/20120913142453_R,Normal,35,Gray,Male,No,367,122,52,359,145,128
Cogent Scanner/35/Transparent/20120913151942_L,Transparent,35,Gray,Male,No,263,155,30,270,166,107
Cogent Scanner/35/Transparent/20120913151942_R,Transparent,35,Gray,Male,No,171,175,28,167,186,92
Cogent Scanner/35/Transparent/20120913151946_L,Transparent,35,Gray,Male,No,282,145,34,287,149,112
Cogent Scanner/35/Transparent/20120913151946_R,Transparent,35,Gray,Male,No,244,135,46,238,134,114
Cogent Scanner/35/Transparent/20120913151949_L,Transparent,35,Gray,Male,No,296,155,31,304,166,112
Cogent Scanner/35/Transparent/20120913151949_R,Transparent,35,Gray,Male,No,256,137,44,247,148,119
Cogent Scanner/35/Transparent/20120913151952_L,Transparent,35,Gray,Male,No,291,168,30,298,175,113
Cogent Scanner/35/Transparent/20120913151952_R,Transparent,35,Gray,Male,No,252,143,30,245,159,117
Cogent Scanner/35/Transparent/20120913152000_L,Transparent,35,Gray,Male,No,322,172,33,329,179,113
Cogent Scanner/35/Transparent/20120913152000_R,Transparent,35,Gray,Male,No,283,162,30,278,169,114
Cogent Scanner/36/Colored/20120919165135_L,Colored,36,Hazel,Male,No,360,156,54,359,169,124
Cogent Scanner/36/Colored/20120919165135_R,Colored,36,Hazel,Male,No,387,192,51,385,205,116
Cogent Scanner/36/Colored/20120919165138_L,Colored,36,Hazel,Male,No,361,163,44,360,175,123
Cogent Scanner/36/Colored/20120919165138_R,Colored,36,Hazel,Male,No,388,198,37,381,207,118
Cogent Scanner/36/Colored/20120919165142_L,Colored,36,Hazel,Male,No,369,170,51,374,183,118
Cogent Scanner/36/Colored/20120919165142_R,Colored,36,Hazel,Male,No,391,194,46,388,220,119
Cogent Scanner/36/Colored/20120919165145_L,Colored,36,Hazel,Male,No,377,173,53,379,184,120
Cogent Scanner/36/Colored/20120919165145_R,Colored,36,Hazel,Male,No,394,197,50,390,217,119
Cogent Scanner/36/Colored/20120919165151_L,Colored,36,Hazel,Male,No,378,176,46,383,195,120
Cogent Scanner/36/Colored/20120919165151_R,Colored,36,Hazel,Male,No,399,204,37,398,221,118
Cogent Scanner/36/Colored/20120919165155_L,Colored,36,Hazel,Male,No,380,180,56,380,194,123
Cogent Scanner/36/Colored/20120919165155_R,Colored,36,Hazel,Male,No,400,205,54,395,221,120
Cogent Scanner/36/Normal/20120912115940_L,Normal,36,Hazel,Male,No,334,159,36,339,159,119
Cogent Scanner/36/Normal/20120912115940_R,Normal,36,Hazel,Male,No,397,171,42,391,182,120
Cogent Scanner/36/Normal/20120912115943_L,Normal,36,Hazel,Male,No,356,156,45,359,159,113
Cogent Scanner/36/Normal/20120912115943_R,Normal,36,Hazel,Male,No,390,169,36,386,174,112
Cogent Scanner/36/Normal/20120912115946_L,Normal,36,Hazel,Male,No,357,151,47,360,158,118
Cogent Scanner/36/Normal/20120912115946_R,Normal,36,Hazel,Male,No,388,165,53,386,174,117
Cogent Scanner/36/Normal/20120912115949_L,Normal,36,Hazel,Male,No,354,243,32,359,244,101
Cogent Scanner/36/Normal/20120912115949_R,Normal,36,Hazel,Male,No,369,255,36,367,256,99
Cogent Scanner/36/Normal/20120912115952_L,Normal,36,Hazel,Male,No,360,231,35,367,236,105
Cogent Scanner/36/Normal/20120912115952_R,Normal,36,Hazel,Male,No,380,246,38,376,251,100
Cogent Scanner/36/Transparent/20120912122450_L,Transparent,36,Hazel,Male,No,287,123,44,294,137,136
Cogent Scanner/36/Transparent/20120912122450_R,Transparent,36,Hazel,Male,No,331,153,75,325,170,141
Cogent Scanner/36/Transparent/20120912122454_L,Transparent,36,Hazel,Male,No,291,130,53,294,144,140
Cogent Scanner/36/Transparent/20120912122454_R,Transparent,36,Hazel,Male,No,322,161,73,317,190,138
Cogent Scanner/36/Transparent/20120912122458_L,Transparent,36,Hazel,Male,No,288,136,62,292,142,134
Cogent Scanner/36/Transparent/20120912122458_R,Transparent,36,Hazel,Male,No,385,152,52,382,157,139
Cogent Scanner/36/Transparent/20120912122504_L,Transparent,36,Hazel,Male,No,307,131,43,315,153,138
Cogent Scanner/36/Transparent/20120912122504_R,Transparent,36,Hazel,Male,No,352,144,68,348,153,134
Cogent Scanner/36/Transparent/20120912122509_L,Transparent,36,Hazel,Male,No,310,129,67,315,137,135
Cogent Scanner/36/Transparent/20120912122509_R,Transparent,36,Hazel,Male,No,349,130,51,344,144,137
Cogent Scanner/36/Transparent/20120912122514_L,Transparent,36,Hazel,Male,No,310,124,46,315,140,135
Cogent Scanner/36/Transparent/20120912122514_R,Transparent,36,Hazel,Male,No,347,131,72,342,151,140
Cogent Scanner/37/Colored/20120912164241_L,Colored,37,Hazel,Male,No,313,189,54,310,201,124
Cogent Scanner/37/Colored/20120912164241_R,Colored,37,Hazel,Male,No,306,171,46,305,183,125
Cogent Scanner/37/Colored/20120912164245_L,Colored,37,Hazel,Male,No,371,196,52,371,216,135
Cogent Scanner/37/Colored/20120912164245_R,Colored,37,Hazel,Male,No,313,226,56,313,252,131
Cogent Scanner/37/Colored/20120912164248_L,Colored,37,Hazel,Male,No,370,137,56,369,146,132
Cogent Scanner/37/Colored/20120912164248_R,Colored,37,Hazel,Male,No,296,193,56,295,207,133
Cogent Scanner/37/Colored/20120912164252_L,Colored,37,Hazel,Male,No,285,163,51,288,179,131
Cogent Scanner/37/Colored/20120912164252_R,Colored,37,Hazel,Male,No,271,211,47,267,237,133
Cogent Scanner/37/Colored/20120912164254_L,Colored,37,Hazel,Male,No,280,128,45,280,142,132
Cogent Scanner/37/Colored/20120912164254_R,Colored,37,Hazel,Male,No,232,175,50,230,202,134
Cogent Scanner/37/Normal/20120912152919_L,Normal,37,Hazel,Male,No,354,133,37,356,155,117
Cogent Scanner/37/Normal/20120912152919_R,Normal,37,Hazel,Male,No,425,202,41,419,222,121
Cogent Scanner/37/Normal/20120912152923_L,Normal,37,Hazel,Male,No,346,86,38,350,122,120
Cogent Scanner/37/Normal/20120912152923_R,Normal,37,Hazel,Male,No,415,160,51,411,180,122
Cogent Scanner/37/Normal/20120912152929_L,Normal,37,Hazel,Male,No,356,135,35,358,142,111
Cogent Scanner/37/Normal/20120912152929_R,Normal,37,Hazel,Male,No,409,188,36,404,213,110
Cogent Scanner/37/Normal/20120912152932_L,Normal,37,Hazel,Male,No,357,132,47,355,149,113
Cogent Scanner/37/Normal/20120912152932_R,Normal,37,Hazel,Male,No,400,206,51,397,222,110
Cogent Scanner/37/Normal/20120912152935_L,Normal,37,Hazel,Male,No,355,137,38,355,143,114
Cogent Scanner/37/Normal/20120912152935_R,Normal,37,Hazel,Male,No,392,205,47,390,224,110
Cogent Scanner/37/Transparent/20120912154609_L,Transparent,37,Hazel,Male,No,294,202,26,294,208,92
Cogent Scanner/37/Transparent/20120912154609_R,Transparent,37,Hazel,Male,No,274,276,34,273,286,87
Cogent Scanner/37/Transparent/20120912154613_L,Transparent,37,Hazel,Male,No,308,172,34,310,181,91
Cogent Scanner/37/Transparent/20120912154613_R,Transparent,37,Hazel,Male,No,245,217,35,246,222,90
Cogent Scanner/37/Transparent/20120912154615_L,Transparent,37,Hazel,Male,No,308,170,26,312,182,88
Cogent Scanner/37/Transparent/20120912154615_R,Transparent,37,Hazel,Male,No,250,229,35,247,248,88
Cogent Scanner/37/Transparent/20120912154618_L,Transparent,37,Hazel,Male,No,308,137,28,312,152,89
Cogent Scanner/37/Transparent/20120912154618_R,Transparent,37,Hazel,Male,No,256,198,26,252,214,90
Cogent Scanner/37/Transparent/20120912154626_L,Transparent,37,Hazel,Male,No,319,115,28,317,135,106
Cogent Scanner/37/Transparent/20120912154626_R,Transparent,37,Hazel,Male,No,257,177,31,254,193,105
Cogent Scanner/37/Transparent/20120912154630_L,Transparent,37,Hazel,Male,No,328,121,41,329,129,103
Cogent Scanner/37/Transparent/20120912154630_R,Transparent,37,Hazel,Male,No,255,174,44,251,208,106
Cogent Scanner/37/Transparent/20120912154636_L,Transparent,37,Hazel,Male,No,330,213,37,330,230,96
Cogent Scanner/37/Transparent/20120912154636_R,Transparent,37,Hazel,Male,No,276,245,41,274,265,100
Cogent Scanner/38/Colored/20120914140756_L,Colored,38,Green,Male,No,288,188,37,295,207,122
Cogent Scanner/38/Colored/20120914140756_R,Colored,38,Green,Male,No,337,224,34,330,249,116
Cogent Scanner/38/Colored/20120914140759_L,Colored,38,Green,Male,No,351,160,32,357,172,118
Cogent Scanner/38/Colored/20120914140759_R,Colored,38,Green,Male,No,392,199,32,385,219,114
Cogent Scanner/38/Colored/20120914140830_L,Colored,38,Green,Male,No,340,139,27,349,168,114
Cogent Scanner/38/Colored/20120914140830_R,Colored,38,Green,Male,No,372,176,29,367,196,115
Cogent Scanner/38/Colored/20120914140833_L,Colored,38,Green,Male,No,284,150,37,293,163,136
Cogent Scanner/38/Colored/20120914140833_R,Colored,38,Green,Male,No,327,194,33,320,218,134
Cogent Scanner/38/Colored/20120914140837_L,Colored,38,Green,Male,No,294,141,36,306,167,138
Cogent Scanner/38/Colored/20120914140837_R,Colored,38,Green,Male,No,338,171,41,332,196,132
Cogent Scanner/38/Colored/20120914140842_L,Colored,38,Green,Male,No,284,149,42,294,173,136
Cogent Scanner/38/Colored/20120914140842_R,Colored,38,Green,Male,No,320,185,55,314,218,134
Cogent Scanner/38/Normal/20120912130445_L,Normal,38,Green,Male,No,344,155,28,341,174,93
Cogent Scanner/38/Normal/20120912130445_R,Normal,38,Green,Male,No,398,219,39,395,231,95
Cogent Scanner/38/Normal/20120912130451_L,Normal,38,Green,Male,No,313,133,48,318,146,107
Cogent Scanner/38/Normal/20120912130451_R,Normal,38,Green,Male,No,387,178,33,383,197,110
Cogent Scanner/38/Normal/20120912130455_L,Normal,38,Green,Male,No,348,161,33,356,172,109
Cogent Scanner/38/Normal/20120912130455_R,Normal,38,Green,Male,No,412,189,29,409,205,112
Cogent Scanner/38/Normal/20120912130457_L,Normal,38,Green,Male,No,376,167,33,382,176,103
Cogent Scanner/38/Normal/20120912130457_R,Normal,38,Green,Male,No,454,195,33,451,199,106
Cogent Scanner/38/Normal/20120912130501_L,Normal,38,Green,Male,No,352,165,32,357,185,104
Cogent Scanner/38/Normal/20120912130501_R,Normal,38,Green,Male,No,419,189,31,414,203,106
Cogent Scanner/38/Normal/20120912130503_L,Normal,38,Green,Male,No,335,173,42,336,186,108
Cogent Scanner/38/Normal/20120912130503_R,Normal,38,Green,Male,No,404,196,36,395,214,110
Cogent Scanner/38/Transparent/20120912124457_L,Transparent,38,Green,Male,No,239,162,34,241,172,113
Cogent Scanner/38/Transparent/20120912124457_R,Transparent,38,Green,Male,No,303,213,39,296,227,117
Cogent Scanner/38/Transparent/20120912124500_L,Transparent,38,Green,Male,No,272,155,38,280,171,108
Cogent Scanner/38/Transparent/20120912124500_R,Transparent,38,Green,Male,No,342,196,41,336,217,111
Cogent Scanner/38/Transparent/20120912124503_L,Transparent,38,Green,Male,No,283,148,31,285,153,110
Cogent Scanner/38/Transparent/20120912124503_R,Transparent,38,Green,Male,No,349,182,42,341,202,109
Cogent Scanner/38/Transparent/20120912124506_L,Transparent,38,Green,Male,No,293,148,30,302,157,106
Cogent Scanner/38/Transparent/20120912124506_R,Transparent,38,Green,Male,No,364,185,33,359,192,108
Cogent Scanner/38/Transparent/20120912124508_L,Transparent,38,Green,Male,No,285,143,42,293,150,105
Cogent Scanner/38/Transparent/20120912124508_R,Transparent,38,Green,Male,No,359,188,40,351,204,106
Cogent Scanner/39/Colored/20120913154500_L,Colored,39,Green,Female,No,301,194,42,308,214,112
Cogent Scanner/39/Colored/20120913154500_R,Colored,39,Green,Female,No,388,213,40,382,227,110
Cogent Scanner/39/Colored/20120913154503_L,Colored,39,Green,Female,No,337,211,35,344,220,110
Cogent Scanner/39/Colored/20120913154503_R,Colored,39,Green,Female,No,410,248,31,405,274,110
Cogent Scanner/39/Colored/20120913154506_L,Colored,39,Green,Female,No,348,192,31,353,206,112
Cogent Scanner/39/Colored/20120913154506_R,Colored,39,Green,Female,No,425,229,31,423,251,107
Cogent Scanner/39/Colored/20120913154512_L,Colored,39,Green,Female,No,349,171,39,356,165,118
Cogent Scanner/39/Colored/20120913154512_R,Colored,39,Green,Female,No,430,220,40,425,222,117
Cogent Scanner/39/Colored/20120913154516_L,Colored,39,Green,Female,No,331,207,40,339,207,116
Cogent Scanner/39/Colored/20120913154516_R,Colored,39,Green,Female,No,424,277,49,419,283,118
Cogent Scanner/39/Colored/20120913154519_L,Colored,39,Green,Female,No,332,199,41,337,217,113
Cogent Scanner/39/Colored/20120913154519_R,Colored,39,Green,Female,No,403,267,37,402,300,114
Cogent Scanner/39/Normal/20120913143135_L,Normal,39,Green,Female,No,296,223,55,305,242,128
Cogent Scanner/39/Normal/20120913143135_R,Normal,39,Green,Female,No,334,261,55,323,277,129
Cogent Scanner/39/Normal/20120913143140_L,Normal,39,Green,Female,No,353,159,42,359,173,112
Cogent Scanner/39/Normal/20120913143140_R,Normal,39,Green,Female,No,355,262,34,350,264,113
Cogent Scanner/39/Normal/20120913143143_L,Normal,39,Green,Female,No,334,187,35,339,204,111
Cogent Scanner/39/Normal/20120913143143_R,Normal,39,Green,Female,No,354,244,36,348,259,113
Cogent Scanner/39/Normal/20120913143146_L,Normal,39,Green,Female,No,322,175,34,328,182,120
Cogent Scanner/39/Normal/20120913143146_R,Normal,39,Green,Female,No,336,223,40,330,256,120
Cogent Scanner/39/Normal/20120913143152_L,Normal,39,Green,Female,No,313,146,34,320,171,119
Cogent Scanner/39/Normal/20120913143152_R,Normal,39,Green,Female,No,346,230,41,344,250,117
Cogent Scanner/39/Transparent/20120913145543_L,Transparent,39,Green,Female,No,399,149,55,405,171,133
Cogent Scanner/39/Transparent/20120913145543_R,Transparent,39,Green,Female,No,342,239,38,336,248,132
Cogent Scanner/39/Transparent/20120913145546_L,Transparent,39,Green,Female,No,404,140,40,413,159,138
Cogent Scanner/39/Transparent/20120913145546_R,Transparent,39,Green,Female,No,340,232,47,335,251,132
Cogent Scanner/39/Transparent/20120913145550_L,Transparent,39,Green,Female,No,414,149,45,423,167,131
Cogent Scanner/39/Transparent/20120913145550_R,Transparent,39,Green,Female,No,351,235,46,347,267,130
Cogent Scanner/39/Transparent/20120913145553_L,Transparent,39,Green,Female,No,386,139,50,393,164,140
Cogent Scanner/39/Transparent/20120913145553_R,Transparent,39,Green,Female,No,326,229,32,321,252,131
Cogent Scanner/39/Transparent/20120913145557_L,Transparent,39,Green,Female,No,417,194,40,428,217,134
Cogent Scanner/39/Transparent/20120913145557_R,Transparent,39,Green,Female,No,358,266,38,350,286,128
Cogent Scanner/40/Colored/20120911165040_L,Colored,40,Hazel,Female,No,188,227,39,189,241,111
Cogent Scanner/40/Colored/20120911165040_R,Colored,40,Hazel,Female,No,402,219,39,395,231,109
Cogent Scanner/40/Colored/20120911165047_L,Colored,40,Hazel,Female,No,234,180,44,238,183,143
Cogent Scanner/40/Colored/20120911165047_R,Colored,40,Hazel,Female,No,468,143,59,465,165,146
Cogent Scanner/40/Colored/20120911165058_L,Colored,40,Hazel,Female,No,206,151,60,207,157,133
Cogent Scanner/40/Colored/20120911165058_R,Colored,40,Hazel,Female,No,457,96,63,458,135,134
Cogent Scanner/40/Colored/20120911165137_L,Colored,40,Hazel,Female,No,169,229,49,168,257,123
Cogent Scanner/40/Colored/20120911165137_R,Colored,40,Hazel,Female,No,367,268,54,362,274,134
Cogent Scanner/40/Colored/20120911165145_L,Colored,40,Hazel,Female,No,278,178,51,276,170,140
Cogent Scanner/40/Colored/20120911165145_R,Colored,40,Hazel,Female,No,391,164,62,390,174,141
Cogent Scanner/40/Normal/20120912135628_L,Normal,40,Hazel,Female,No,208,271,53,221,273,138
Cogent Scanner/40/Normal/20120912135628_R,Normal,40,Hazel,Female,No,483,223,48,477,242,142
Cogent Scanner/40/Normal/20120912135631_L,Normal,40,Hazel,Female,No,251,184,45,265,173,138
Cogent Scanner/40/Normal/20120912135631_R,Normal,40,Hazel,Female,No,500,199,61,494,209,142
Cogent Scanner/40/Normal/20120912135635_L,Normal,40,Hazel,Female,No,240,187,52,254,187,140
Cogent Scanner/40/Normal/20120912135635_R,Normal,40,Hazel,Female,No,490,189,55,480,206,146
Cogent Scanner/40/Normal/20120912135641_L,Normal,40,Hazel,Female,No,289,197,58,302,196,137
Cogent Scanner/40/Normal/20120912135641_R,Normal,40,Hazel,Female,No,545,192,74,520,194,127
Cogent Scanner/40/Normal/20120912135653_L,Normal,40,Hazel,Female,No,311,194,47,327,215,143
Cogent Scanner/40/Normal/20120912135653_R,Normal,40,Hazel,Female,No,542,182,69,514,202,124
Cogent Scanner/40/Normal/20120912135657_L,Normal,40,Hazel,Female,No,287,183,51,301,198,136
Cogent Scanner/40/Normal/20120912135657_R,Normal,40,Hazel,Female,No,540,189,69,514,202,124
Cogent Scanner/40/Transparent/20120912134803_L,Transparent,40,Hazel,Female,No,190,125,49,196,151,119
Cogent Scanner/40/Transparent/20120912134803_R,Transparent,40,Hazel,Female,No,451,198,54,442,217,125
